0.62,0.2535211268,0.0843373494,0.2307692308
0.58,0.323943662,0.0602409639,0.1153846154
0.58,0.5915492958,0.1807228916,0.1923076923
0.52,0.2957746479,0.2168674699,0.1794871795
0.52,0.4507042254,0.1927710843,0.141025641
0.48,0.3661971831,0.1927710843,0.1666666667
0.48,0.3661971831,1,0.5128205128
0.34,0.3661971831,0.2530120482,0.1538461538
0.36,0.2816901408,0.2168674699,0.1666666667
0.32,0.4507042254,0.2409638554,0.1666666667
0.32,0.4788732394,0.2048192771,0.1666666667
0.36,0.3943661972,0.156626506,0.141025641
0.32,0.323943662,0.265060241,0.1923076923
0.3,0.1830985915,0.1325301205,0.1538461538
0.3,0.4366197183,0.1927710843,0.1282051282
0.32,0.338028169,0.2530120482,0.1666666667
0.24,0.4225352113,0.156626506,0.141025641
0.24,0.5352112676,0.2409638554,0.2051282051
0.26,0.5492957746,0.843373494,0.4615384615
0.3,0.6901408451,0.3855421687,0.2820512821
0.22,0.6901408451,0.2048192771,0.1923076923
0.14,0.8028169014,0.1686746988,0.1538461538
0.18,0.5915492958,0.156626506,0.1282051282
0.16,1,0.2409638554,0.1923076923
0.12,0.9014084507,0.1445783133,0.1923076923
0.12,0.8028169014,0.1686746988,0.1538461538
0.18,0.661971831,0.0963855422,0.2051282051
0.16,0.5352112676,0.1084337349,0.2051282051
0.16,0.6338028169,0.1325301205,0.1666666667
0.12,0.6478873239,0.1204819277,0.1923076923
0.1,0.4929577465,0.1084337349,0.141025641
0.1,0.5633802817,0.1204819277,0.1666666667
0.1,0.4929577465,0.0843373494,0.0897435897
0.08,0.4507042254,0.1084337349,0.3076923077
0.1,0.4225352113,0.0843373494,0.1794871795
0.12,0.4366197183,0.156626506,0.2179487179
0.1,0.2535211268,0.0843373494,0.1282051282
0.16,0.338028169,0.1325301205,0.1153846154
0.16,0.4225352113,0.1807228916,0.1794871795
0.16,0.4225352113,0.1325301205,0.2692307692
0.16,0.5211267606,0.1686746988,0.2692307692
0.16,0.4788732394,0.1686746988,0.2307692308
0.16,0.5211267606,0.2168674699,0.2307692308
0.18,0.3661971831,0.1927710843,0.1923076923
0.18,0.3098591549,0.1807228916,0.1923076923
0.14,0.5774647887,0.2168674699,0.2692307692
0.2,0.5070422535,0.1927710843,0.2692307692
0.2,0.5211267606,0.2530120482,0.2692307692
0.08,0.2535211268,0.1084337349,0.1282051282
0.2,0.5352112676,0.1927710843,0.2179487179
0.3,0.5492957746,0.1927710843,0.2051282051
0.36,0.5774647887,0.1084337349,0.1282051282
0.48,0.4366197183,0.0722891566,0.1153846154
0.58,0.338028169,0.0240963855,0.0769230769
0.46,0.6056338028,0.0843373494,0.1538461538
